Company,City,Year,Deposit Ratio,Equity to Assets Ratio,LLP,Loan Ratio,NPL,ROAA,ROAE,Standard Deviation of ROAA,Total Assets EUR,Total Customer Deposits EUR,Z-Score,Unnamed: 14,Unnamed: 15,Unnamed: 16,GDP,INF,month,GPR,GPRT,GPRA,Ln_Total Assets EUR,Ln_Equity to Assets Ratio,Ln_Loan Ratio,Ln_LLP,Ln_Deposit Ratio
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2019,0.905806981,7.90251163,2.852893002,72.31369121,4.757918705,0.508200478,6.457677108,0.130273112,3079.793,2789.698,4.167628313,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.032617665916867,2.067180636792728,4.281013477903782,1.048333567847746,-0.0989290408903847
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2020,0.898751607,8.541068878,2.96708546,73.86270646,5.103504897,0.506709125,6.164929076,0.041003905,3030.616,2723.771,5.396607181,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,8.016521178170736,2.144886161326763,4.302208051861658,1.0875801443990958,-0.10674858190953616
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2021,0.896272726,8.938085424,3.377046581,75.14237839,5.267868609,0.272538368,3.118988498,0.110742343,2983.95,2674.433,4.420906591,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.001003205151095,2.1903214078609787,4.319384692426358,1.2170015349120902,-0.10951053062548861
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2022,0.888617799,9.636949164,3.507535737,75.67628264,5.56610266,0.563580304,6.069540999,0.125952232,2947.769,2619.44,4.394292179,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.988803892030107,2.2656045817696295,4.326464804086906,1.2549137216809918,-0.1180880582960593
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2023,0.832160465,9.747949964,3.595485148,78.65009587,6.483452545,0.221902726,2.28935182,0.150559307,2987.264,2485.883,4.192964013,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.002113197303533,2.2770570027994372,4.365008848448236,1.2796789328329259,-0.1837299901707591
QUILVEST SA,LUXEMBOURG,2017,0.584698461,28.33676421,0.259070046,28.9808798,0.016083788,1.734363745,6.639106069,0.607631702,3655.764885,2137.520102,3.973266301,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,8.20406062115162,3.344160050256139,3.3666362952999003,-1.350656805970586,-0.5366590159230117
QUILVEST SA,LUXEMBOURG,2018,0.602065939,30.56604764,0.27714204,31.05597687,0.005960044,4.161910532,14.14586191,1.203506413,3577.80341,2154.073568,3.362305767,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.182504318456331,3.4198898386989467,3.4357912816427603,-1.2832251244380315,-0.50738830644905
QUILVEST SA,LUXEMBOURG,2019,0.642073593,29.16373472,0.255531238,31.52768825,0.002485273,2.758835228,9.249419335,1.049988731,3502.747847,2249.021895,3.414533849,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.161303038591242,3.3729259757568806,3.450866151807784,-1.3644106145808756,-0.4430523510206672
QUILVEST SA,LUXEMBOURG,2020,0.646261532,29.51167207,0.292836179,29.87841103,0.008019511,2.3025216,7.849265497,0.791213529,3525.226171,2278.218066,3.694099932,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,8.167699875173893,3.3847858484814863,3.397136180470409,-1.2281419423696853,-0.4365510088312816
QUILVEST SA,LUXEMBOURG,2021,0.627839773,31.6471113,0.418374066,23.13371112,0.011313523,1.977140556,6.472271415,0.320614256,3386.894691,2126.427195,4.65276416,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.127668760217484,3.4546468742826324,3.1412909095470374,-0.8713793519001057,-0.4654702836023434
QUILVEST SA,LUXEMBOURG,2022,0.095513708,30.30699602,0.025705766,4.346879024,0.025705766,1.039048205,3.356303216,0.535646557,3281.051502,313.3853961,4.069368823,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,8.095919229881488,3.411378577613101,1.469458121851744,-3.661039954268796,-2.3484855025292117
QUILVEST SA,LUXEMBOURG,2023,0.071255446,34.76597238,0.017454013,5.358126301,0.017454013,3.182843326,9.753999938,0.877470731,3870.108432,275.7663034,3.766949976,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.261037804235965,3.548639103244681,1.6786143432596723,-4.048185685426352,-2.6414840276666705
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2017,0.639511604,8.253006143,6.955722171,58.65107712,9.197600946,0.506972394,6.469428324,0.429695257,111863.845,71538.227,3.022254231,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,11.625037741108628,2.1105775149456636,4.071605940148237,1.9395646547800585,-0.44705051270175183
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2018,0.627700614,8.317909374,3.805732475,57.81944711,5.676824426,1.008872573,12.17193169,0.275027768,135146.339,84831.44,3.523773254,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,11.814113462917422,2.1184109460942597,4.0573251742802885,1.3365084760724204,-0.4656919554848424
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2019,0.617173738,8.859396401,2.965139526,57.7136506,3.764069235,1.015727975,11.8196687,0.291356648,140115.155,86475.394,3.523226073,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,11.850219899208613,2.1814786359983196,4.055493724389842,1.0869240890153613,-0.48260470962524876
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2020,0.62964173,9.044039329,2.469918415,59.92412498,3.058318397,0.933651432,10.42541276,0.037180903,152199.504,95831.159,5.5923117,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,11.932947465534504,2.2021059030351933,4.093079178294774,0.9041851197299988,-0.4626043038974868
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2021,0.613168518,8.60938913,2.736981884,54.63446121,3.127963819,0.571794472,6.484904232,0.192859757,165958.871,101760.755,3.862948129,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,12.019495271579606,2.1528533670260157,4.000664841346921,1.0068558111108057,-0.4891154738112532
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2022,0.598336292,8.055658221,2.471584039,52.48280852,2.386104958,0.842317234,10.13337177,0.153646405,192101.0,114941.0,4.058925161,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,12.16577655436517,2.086374729119059,3.9604856592100006,0.9048592564236807,-0.5136023218932965
RAIFFEISEN BANK INTERNATIONAL AG,VIENNA,2023,0.60321554,9.0622389,2.787482696,49.85535384,2.955108345,1.902504773,22.17938608,0.574259919,207057.0,124900.0,2.94935817,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,12.240749396661101,2.2041162087312647,3.909125889637979,1.0251389290539648,-0.5054807000207713
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2017,0.318919443,9.982650116,3.247457251,48.47588568,5.267239804,0.534893377,5.345281583,0.291046502,39387.006,12561.282,3.673663444,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,10.581191243936734,2.3008485977585247,3.881066471823074,1.1778723058116185,-1.1428167378688707
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2018,0.298852773,10.93116492,2.231712229,50.47708504,4.515574764,1.233646095,11.79117031,0.287914697,40319.646,12049.638,3.743638475,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.604594122944803,2.3916178765640916,3.9215194717162145,0.8027691065474234,-1.2078042248524632
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2019,0.302935933,10.61448556,1.37016397,53.28774269,2.598185401,0.727668322,6.756679465,0.255525736,41988.733,12719.896,3.792958362,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,10.645156599372083,2.362219630485772,3.9757063364323533,0.31493041880960676,-1.1942339380740552
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2020,0.285615566,10.56861486,1.219136583,52.89619695,2.496092935,0.593803302,5.606720173,0.275546356,44357.705,12669.251,3.701552016,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,10.700041704327944,2.3578887468296017,3.968331444975602,0.19814288934149896,-1.253108547200811
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2021,0.259688462,9.822468867,1.4773316,50.94777865,2.649205543,0.350556691,3.444044011,0.15609895,48568.777,12612.751,4.177004842,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,10.790736154870407,2.2846725028857704,3.930801160092182,0.3902374874909862,-1.3482725894867642
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2022,0.262324653,10.03776675,1.606701864,49.16752325,3.314188722,0.929598806,9.358488226,0.237397301,51446.842,13495.775,3.832944262,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.848304359397805,2.3063546542622277,3.8952333089939013,0.4741835462083851,-1.3381724087256568
RAIFFEISENBANKENGRUPPE OOE VERBUND EGEN,LINZ,2023,0.280995636,10.82460622,1.72500379,52.57801892,3.514400485,0.672297571,6.450201336,0.236880394,49322.524,13859.414,3.882277694,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,10.806136131962345,2.3818218963215863,3.9622981411480276,0.5452292475823587,-1.2694161400180972
RCB BANK LTD,LIMASSOL,2017,0.212259368,3.383210296,0.235403418,78.30710353,0.533291579,0.68277944,26.48498235,0.044460668,8147.717558,1729.429382,4.950181115,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,9.00549311277927,1.2188250504441525,4.3606383208485635,-1.446454564295359,-1.5499463181333417
RCB BANK LTD,LIMASSOL,2018,0.239108254,5.59509062,0.276523439,87.48919249,0.636257623,0.391593674,8.878147752,0.13129163,8029.821421,1919.996581,3.819871965,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.990917567714687,1.7218895382368358,4.471515271335037,-1.2854596912689698,-1.4308388839928283
RCB BANK LTD,LIMASSOL,2019,0.201700569,4.583138346,0.383183974,84.50384444,0.463454786,1.328996044,26.63795258,0.345070129,13366.57559,2696.045899,2.841014526,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.500512510887626,1.5223839918485955,4.436797029659562,-0.9592400552631066,-1.6009710130046313
RCB BANK LTD,LIMASSOL,2020,0.315255389,5.821693621,0.756278533,82.31531368,0.837234446,0.762954039,15.07491933,0.385434139,8674.821951,2734.78437,2.838125774,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.068180080224028,1.76159121958283,4.410557161819809,-0.27934554076205187,-1.1543722099136673
RCB BANK LTD,LIMASSOL,2021,0.328768986,5.056622273,0.366358075,74.9460685,0.210231458,1.091191743,20.19121394,0.232066664,9153.907196,3009.520789,3.276827179,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.121936083080485,1.6206987254184606,4.316768768202817,-1.0041440768557393,-1.1123999450664959
RCB BANK LTD,LIMASSOL,2022,0.350650271,8.774154194,0.72563434,79.91793284,0.24843607,1.004941303,15.45977524,0.138939221,6087.885142,2134.718575,4.253965694,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,8.714056033069202,2.1718103765581454,4.381000268640419,-0.32070905495046015,-1.0479659311490956
RCB BANK LTD,LIMASSOL,2023,0.539921826,11.14195842,0.959956588,75.13354886,0.791501589,0.585125066,5.973515825,0.221055119,4705.264099,2540.474783,3.971244193,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.456437182006331,2.4107180197661355,4.319267181522627,-0.040867216376081116,-0.6163309165701889
RCI BANQUE SA,PARIS,2017,0.306255771,9.372114497,1.701986923,89.1920591,1.516269367,1.55734952,16.57180675,0.077348168,43320.0,13267.0,4.961923137,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,10.676369701114927,2.2377387374936717,4.490792012080532,0.5317963468079171,-1.183334673219115
RCI BANQUE SA,PARIS,2018,0.318735038,9.493250719,1.429493888,89.05630771,1.260270312,1.6081007,17.04066522,0.041319879,49709.0,15844.0,5.593478425,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.813941282209651,2.2505810954852716,4.4892688405791565,0.3573204571502426,-1.143395123219042
RCI BANQUE SA,PARIS,2019,0.314286249,9.939319025,1.70128335,87.21953778,1.312901047,1.710910449,17.59425494,0.05714956,53394.0,16781.0,5.317409473,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,10.885453659084916,2.2964985097703567,4.46842836292798,0.5313828780243148,-1.157451087328854
RCI BANQUE SA,PARIS,2020,0.320334022,9.817493113,1.714618974,87.04889807,1.314152411,1.677521216,16.98610228,0.042822493,58080.0,18605.0,5.592605174,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,10.969576649498677,2.2841658059673624,4.466470007547058,0.539190883339164,-1.1383910088383526
RCI BANQUE SA,PARIS,2021,0.365791529,10.65278674,2.295983087,78.48045376,1.627906977,1.362789187,13.31106472,0.156829527,58886.0,21540.0,4.338799682,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,10.983358650384996,2.365821523654628,4.362849597095643,0.8311611121409902,-1.0056917007566044
RCI BANQUE SA,PARIS,2022,0.391741945,11.06408706,2.332077145,78.34483249,2.334293948,1.504490888,13.86154462,0.128700823,56236.0,22030.0,4.581464655,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.937312400199797,2.403704463095056,4.361120012446996,0.8467593489873924,-0.9371519595400412
RCI BANQUE SA,PARIS,2023,0.421759359,10.6975512,2.293329045,80.48744143,2.07223685,1.207205508,11.10147441,0.121410347,60397.0,25473.0,4.58551722,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,11.008694713815196,2.370014855462373,4.388101165173402,0.8300044933626036,-0.8633203669309039
REGIONALA INVESTICIJU BANKA,RIGA,2017,0.91882154,5.500059002,34.80740563,10.6649884,58.24573215,-0.255684918,-4.449861119,0.265756803,635.575,583.98,3.670342909,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.454530100975219,1.7047588198172483,2.366966264252774,3.549830169600329,-0.08466336481987542
REGIONALA INVESTICIJU BANKA,RIGA,2018,0.80793704,10.69072359,21.89791085,26.24324523,29.75410368,0.516888138,6.984957136,0.406950883,366.963,296.483,3.315655947,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,5.905261025533458,2.369376411240111,3.2674086313525557,3.086391237294896,-0.21327114428910351
REGIONALA INVESTICIJU BANKA,RIGA,2019,0.770434346,11.42434756,20.11802187,31.21518531,23.02240967,1.756168137,15.95068011,0.858321484,282.747,217.838,2.731516216,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,5.644552504860367,2.435746828803906,3.440904685065043,3.001616023797747,-0.26080083745666427
REGIONALA INVESTICIJU BANKA,RIGA,2020,0.776825818,12.37365094,16.66947723,20.71111732,18.53709949,1.053321548,8.849975638,0.507452137,286.31,222.413,3.275618439,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,5.657075139890874,2.5155692875626974,3.030670624700634,2.813579336342955,-0.2525391262030634
REGIONALA INVESTICIJU BANKA,RIGA,2021,0.783872371,13.72027534,12.87988423,26.18669679,19.98121208,0.260767129,2.003250028,0.610860959,262.072,205.431,3.130588211,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,5.568619275168281,2.6188746906094886,3.2652515257083965,2.5556667322817748,-0.24350906397563682
REGIONALA INVESTICIJU BANKA,RIGA,2022,0.818653416,17.3332969,6.709469226,32.49905343,13.00772015,3.26090522,21.02957829,1.269400415,256.189,209.73,2.786464911,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,5.545915453334022,2.8526293279880317,3.4812109636807747,1.9035198459174605,-0.20009446418195548
REGIONALA INVESTICIJU BANKA,RIGA,2023,0.872031863,11.33514751,4.558466721,27.75972625,8.668330744,0.030455775,0.222324526,1.471570419,393.934,343.523,2.044261396,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,5.976183382575761,2.427908297549275,3.3235862742787416,1.5169863215883999,-0.1369293156031173
"RENTA 4 BANCO, S.A.",MADRID,2017,0.71081684,7.572976058,3.429552067,6.026936252,3.456366391,1.06101193,13.95704544,0.034034507,1195.118,849.51,5.559469997,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.086000204260541,2.024586128631904,1.796238797375117,1.2324296599385076,-0.34134049136720107
"RENTA 4 BANCO, S.A.",MADRID,2018,0.763742921,7.777244752,2.215090156,6.859139871,2.329462566,1.347399051,17.55288182,0.128277886,1221.538,932.941,4.264535246,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,7.107865999505766,2.0512021304790085,1.9255820506405072,0.7952931051518454,-0.26952403727905794
"RENTA 4 BANCO, S.A.",MADRID,2019,0.819168383,7.20517222,1.104127535,6.100935251,4.048066272,1.227584472,16.41745181,0.114158832,1346.269,1102.821,4.302288262,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.20509234164863,1.9747991320110632,1.8084420792630462,0.09905546201621922,-0.19946562041240182
"RENTA 4 BANCO, S.A.",MADRID,2020,0.818968747,5.900093835,0.848750083,6.770130022,4.33160931,1.13079535,17.49249697,0.088594476,1766.938,1447.067,4.373998955,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.47700338398481,1.7749682550224908,1.9125202923527567,-0.16399050231836704,-0.19970935580833704
"RENTA 4 BANCO, S.A.",MADRID,2021,0.840758009,6.838772774,2.088354837,9.315594376,5.923011484,1.017801946,15.97542515,0.085728481,1779.135,1495.822,4.517920903,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.483882570115526,1.9226082965310958,2.231689810498822,0.7363765966739946,-0.17345140238869441
